,timestamp,open,high,low,close,volume
3091,1678091400000,22394.73,22450.0,22388.83,22413.23,4668.85771
3092,1678093200000,22413.23,22421.3,22364.07,22384.14,3814.81614
3093,1678095000000,22383.91,22406.94,22375.29,22403.68,2830.74129
3094,1678096800000,22403.09,22414.0,22382.0,22392.09,3592.99371
3095,1678098600000,22392.09,22408.91,22371.0,22399.78,2659.81368
3096,1678100400000,22399.78,22402.63,22383.43,22389.92,2789.03328
3097,1678102200000,22389.92,22395.94,22355.0,22379.57,4236.91618
3098,1678104000000,22379.95,22398.25,22357.08,22394.64,2962.54875
3099,1678105800000,22394.64,22413.54,22382.01,22397.42,3313.3849
3100,1678107600000,22397.72,22410.0,22387.01,22409.14,3225.85827
3101,1678109400000,22409.41,22487.99,22400.3,22439.77,7003.65667
3102,1678111200000,22440.32,22444.58,22403.2,22438.94,3515.66276
3103,1678113000000,22438.94,22483.92,22408.41,22450.0,7853.10207
3104,1678114800000,22449.46,22484.66,22432.07,22439.26,6367.63612
3105,1678116600000,22439.26,22602.19,22433.5,22553.42,9920.79484
3106,1678118400000,22554.43,22586.98,22485.0,22494.5,7646.56625
3107,1678120200000,22495.24,22555.0,22465.6,22524.46,5754.7106
3108,1678122000000,22524.46,22536.07,22498.25,22510.94,3573.57458
3109,1678123800000,22511.47,22524.79,22470.89,22481.63,4238.59107
3110,1678125600000,22481.63,22539.68,22465.0,22526.16,3979.44713
3111,1678127400000,22526.47,22537.52,22490.3,22504.09,4150.80906
3112,1678129200000,22504.08,22512.72,22358.0,22404.37,9322.58786
3113,1678131000000,22404.37,22456.84,22366.14,22393.35,6616.7695
3114,1678132800000,22393.35,22416.41,22358.1,22370.76,4941.749
3115,1678134600000,22370.76,22403.2,22331.0,22352.17,4762.78362
3116,1678136400000,22352.17,22392.17,22320.01,22384.06,3487.60844
3117,1678138200000,22383.51,22439.99,22382.6,22408.53,2771.55625
3118,1678140000000,22408.53,22438.0,22407.08,22430.14,2261.99799
3119,1678141800000,22429.51,22450.0,22412.82,22433.65,2460.67122
3120,1678143600000,22433.65,22446.09,22417.61,22424.75,3118.73306
3121,1678145400000,22425.38,22442.72,22390.07,22410.0,3245.04385
3122,1678147200000,22409.41,22422.24,22377.69,22394.9,2961.07737
3123,1678149000000,22394.33,22428.0,22389.0,22415.92,3293.5431
3124,1678150800000,22415.54,22508.88,22411.8,22462.99,5166.55943
3125,1678152600000,22462.99,22495.54,22441.38,22484.8,3698.45438
3126,1678154400000,22484.8,22496.2,22452.48,22471.51,2467.64461
3127,1678156200000,22471.51,22509.99,22468.34,22497.86,3266.48433
3128,1678158000000,22497.87,22557.91,22457.4,22465.73,4725.61861
3129,1678159800000,22466.21,22477.07,22445.22,22460.54,2486.95454
3130,1678161600000,22460.99,22472.5,22454.08,22466.55,2128.19764
3131,1678163400000,22466.55,22479.8,22453.98,22474.36,1904.06588
3132,1678165200000,22474.36,22479.85,22461.44,22464.78,2138.95616
3133,1678167000000,22465.06,22473.87,22443.73,22460.67,2520.16928
3134,1678168800000,22460.09,22461.31,22428.12,22438.41,2959.99685
3135,1678170600000,22438.72,22449.0,22408.09,22438.52,3498.64703
3136,1678172400000,22438.07,22453.9,22410.24,22425.3,3358.64252
3137,1678174200000,22425.74,22439.82,22413.18,22419.71,2523.66505
3138,1678176000000,22420.29,22424.0,22395.05,22412.1,3492.49699
3139,1678177800000,22412.1,22426.65,22396.43,22420.18,3201.49799
3140,1678179600000,22420.53,22426.17,22368.59,22385.05,4980.74833
3141,1678181400000,22384.67,22402.77,22345.49,22381.17,5926.52827
3142,1678183200000,22381.17,22432.6,22376.84,22429.46,4055.46193
3143,1678185000000,22429.46,22431.45,22367.3,22372.85,4481.95325
3144,1678186800000,22372.85,22398.11,22365.48,22382.95,3798.07035
3145,1678188600000,22382.95,22394.0,22321.0,22351.02,5601.53915
3146,1678190400000,22351.02,22394.35,22335.36,22370.32,4582.53484
3147,1678192200000,22370.45,22410.2,22358.95,22399.07,3888.41132
3148,1678194000000,22399.07,22410.0,22390.74,22392.84,3439.96165
3149,1678195800000,22392.84,22401.0,22354.1,22363.89,4631.32514
3150,1678197600000,22363.53,22383.58,22291.0,22333.07,8448.34015
3151,1678199400000,22333.07,22360.0,22200.32,22309.18,12642.62988
3152,1678201200000,22309.18,22400.55,21927.0,22212.94,39030.50981
3153,1678203000000,22212.94,22489.88,22204.04,22320.9,20617.96587
3154,1678204800000,22321.98,22394.08,22217.33,22234.11,11032.97473
3155,1678206600000,22234.11,22317.59,22192.84,22238.77,10789.99631
3156,1678208400000,22238.77,22359.99,22224.96,22320.45,7651.86592
3157,1678210200000,22319.59,22360.0,22288.76,22309.28,7512.6641
3158,1678212000000,22308.25,22331.49,22236.24,22269.83,6493.17058
3159,1678213800000,22269.83,22287.03,22160.64,22199.96,6973.86104
3160,1678215600000,22198.49,22249.98,22181.53,22213.26,4981.73835
3161,1678217400000,22213.26,22225.0,22054.92,22124.77,6699.97725
3162,1678219200000,22125.99,22145.29,21996.0,22029.18,11633.29147
3163,1678221000000,22028.14,22136.63,22022.93,22054.51,7454.98151
3164,1678222800000,22055.64,22085.9,21943.0,22023.5,7492.11588
3165,1678224600000,22022.62,22116.66,22020.79,22056.26,5216.01559
3166,1678226400000,22055.95,22115.18,21981.64,22108.65,5014.0571
3167,1678228200000,22108.65,22122.22,22073.48,22105.65,2909.51507
3168,1678230000000,22105.65,22160.52,22075.51,22145.94,3809.52333
3169,1678231800000,22145.15,22230.51,22127.3,22197.96,4935.40919
3170,1678233600000,22198.56,22287.0,22190.32,22220.17,6015.15711
3171,1678235400000,22220.3,22259.25,22210.0,22245.86,3306.56791
3172,1678237200000,22245.86,22256.66,22207.56,22223.21,3076.98448
3173,1678239000000,22223.21,22250.0,22136.84,22173.7,4691.21182
3174,1678240800000,22174.57,22204.2,22158.37,22186.27,3139.67334
3175,1678242600000,22186.26,22211.3,22168.04,22177.0,2538.77429
3176,1678244400000,22177.0,22191.73,22084.3,22106.13,4256.98627
3177,1678246200000,22106.67,22160.0,22092.7,22152.52,3130.1658
3178,1678248000000,22152.52,22167.73,22123.51,22124.56,2475.65668
3179,1678249800000,22124.9,22148.45,22105.18,22141.79,3236.47146
3180,1678251600000,22141.79,22147.73,22038.81,22039.43,5344.4564
3181,1678253400000,22038.82,22066.98,21840.13,21954.98,14583.01465
3182,1678255200000,21954.31,22030.27,21930.2,22014.32,7315.8053
3183,1678257000000,22013.72,22051.62,21985.33,22025.63,5131.60025
3184,1678258800000,22025.63,22038.64,21972.59,21986.55,4489.36301
3185,1678260600000,21986.55,22039.15,21961.17,21971.03,4495.20535
3186,1678262400000,21971.83,22018.4,21944.55,22008.47,5998.10204
3187,1678264200000,22008.49,22034.16,21984.44,21989.14,4049.50597
3188,1678266000000,21989.14,22014.81,21974.76,21982.62,4128.12568
3189,1678267800000,21982.62,22030.0,21974.5,22012.75,4023.25633
3190,1678269600000,22012.75,22066.89,22001.0,22036.76,5648.19603
3191,1678271400000,22036.76,22144.2,22035.99,22111.25,7720.3169
3192,1678273200000,22111.25,22134.85,22064.29,22089.63,5702.27337
3193,1678275000000,22089.41,22098.26,22055.25,22072.45,3783.4302
3194,1678276800000,22071.98,22107.82,22038.0,22042.38,4746.5474
3195,1678278600000,22042.04,22069.96,21993.61,22014.17,6181.70511
3196,1678280400000,22014.17,22062.0,21966.9,22009.29,8393.78513
3197,1678282200000,22009.31,22047.99,21940.0,21989.16,7974.12352
3198,1678284000000,21989.16,22021.5,21922.22,21983.0,9819.44944
3199,1678285800000,21983.0,22030.52,21953.77,21974.73,9915.75112
3200,1678287600000,21974.73,22229.04,21876.66,22101.75,23693.13913
3201,1678289400000,22101.08,22201.27,22083.19,22140.8,10431.41257
3202,1678291200000,22139.97,22218.3,22076.92,22089.5,8398.37094
3203,1678293000000,22088.69,22176.0,22058.3,22140.61,7080.39452
3204,1678294800000,22140.61,22150.0,22080.54,22087.93,5470.54112
3205,1678296600000,22087.93,22095.0,22022.52,22034.48,5149.87571
3206,1678298400000,22034.48,22063.03,21953.56,21966.74,6697.65779
3207,1678300200000,21967.62,22046.44,21944.25,22022.75,5476.60431
3208,1678302000000,22021.97,22029.88,22002.18,22015.67,3961.20383
3209,1678303800000,22015.67,22061.6,21987.26,21997.25,5089.91451
3210,1678305600000,21997.25,22011.47,21969.56,22003.94,4286.24442
3211,1678307400000,22004.78,22133.75,21997.4,22101.26,7613.05012
3212,1678309200000,22099.95,22113.57,22062.79,22075.16,3427.82674
3213,1678311000000,22075.16,22080.87,21907.09,22009.75,7170.90787
3214,1678312800000,22010.37,22016.16,21958.98,21998.09,3686.2026
3215,1678314600000,21998.09,22001.1,21660.0,21802.16,8119.15097
3216,1678316400000,21800.47,21838.12,21580.0,21696.2,14456.84682
3217,1678318200000,21696.2,21754.71,21679.5,21705.44,5939.56639
3218,1678320000000,21704.37,21765.15,21675.4,21753.95,6366.24722
3219,1678321800000,21754.5,21757.06,21697.13,21719.42,4185.32274
3220,1678323600000,21720.15,21762.38,21629.43,21735.88,6158.20836
3221,1678325400000,21735.09,21745.68,21690.47,21702.94,4060.90422
3222,1678327200000,21703.55,21793.65,21700.44,21785.07,4579.06095
3223,1678329000000,21785.07,21793.6,21746.59,21769.65,3342.60652
3224,1678330800000,21769.14,21785.08,21744.46,21758.26,2948.37278
3225,1678332600000,21758.59,21806.68,21752.0,21769.66,3790.93507
3226,1678334400000,21770.37,21774.69,21723.8,21729.07,3497.19145
3227,1678336200000,21728.36,21751.33,21720.11,21740.43,2456.52382
3228,1678338000000,21740.39,21761.33,21731.38,21739.4,2634.8346
3229,1678339800000,21738.99,21754.99,21728.0,21738.93,3222.56971
3230,1678341600000,21738.93,21746.04,21722.58,21731.94,3040.80605
3231,1678343400000,21731.94,21745.06,21683.49,21741.8,4850.04985
3232,1678345200000,21741.25,21742.39,21707.04,21711.87,3470.98019
3233,1678347000000,21712.09,21717.99,21665.67,21688.54,4689.20858
3234,1678348800000,21688.54,21697.33,21602.0,21639.59,7826.47378
3235,1678350600000,21639.59,21698.38,21606.0,21681.52,7508.80929
3236,1678352400000,21682.31,21700.0,21642.39,21652.4,6136.50677
3237,1678354200000,21652.4,21657.27,21585.0,21641.58,6201.59899
3238,1678356000000,21641.07,21652.46,21600.0,21639.11,4923.18804
3239,1678357800000,21639.53,21683.68,21527.0,21648.43,10003.09232
3240,1678359600000,21646.98,21660.97,21620.0,21632.49,5365.77414
3241,1678361400000,21632.49,21674.11,21631.21,21669.38,4332.21687
3242,1678363200000,21669.38,21674.98,21606.88,21632.45,4967.86317
3243,1678365000000,21632.34,21640.0,21600.96,21611.34,4413.16882
3244,1678366800000,21611.89,21619.48,21552.84,21581.59,7523.97555
3245,1678368600000,21580.85,21730.77,21580.85,21703.76,13969.96545
3246,1678370400000,21703.76,21834.99,21686.72,21750.21,12670.04076
3247,1678372200000,21750.22,21793.58,21703.9,21722.89,10729.47105
3248,1678374000000,21722.1,21807.66,21672.6,21726.88,10472.03787
3249,1678375800000,21726.88,21739.0,21633.95,21648.57,7114.56604
3250,1678377600000,21647.42,21675.22,21572.4,21603.29,10239.98477
3251,1678379400000,21603.29,21630.22,21416.79,21478.85,18307.10438
3252,1678381200000,21479.31,21524.96,21400.0,21507.8,12743.90151
3253,1678383000000,21507.82,21512.62,21417.26,21469.46,7917.78692
3254,1678384800000,21470.47,21491.86,21285.71,21321.95,14076.20703
3255,1678386600000,21320.89,21321.95,20967.0,21012.89,26188.91134
3256,1678388400000,21013.32,21020.64,20812.16,20907.34,21126.81834
3257,1678390200000,20905.66,20919.13,20766.2,20854.93,16709.77445
3258,1678392000000,20856.3,20867.3,20531.09,20629.98,25862.37009
3259,1678393800000,20628.26,20747.42,20042.72,20116.66,38555.72953
3260,1678395600000,20119.83,20416.04,20112.18,20355.18,23589.46601
3261,1678397400000,20355.18,20388.2,20184.89,20213.61,13252.11161
3262,1678399200000,20213.61,20494.96,20213.01,20351.11,9526.45387
3263,1678401000000,20350.26,20393.03,20293.2,20343.58,5252.83111
3264,1678402800000,20343.58,20365.38,20274.62,20353.31,6477.02453
3265,1678404600000,20352.94,20379.58,20311.64,20362.22,6379.23933
3266,1678406400000,20362.21,20367.78,20022.0,20141.16,18497.68489
3267,1678408200000,20141.16,20180.0,20040.01,20120.27,13166.33233
3268,1678410000000,20121.38,20137.08,19776.22,19996.88,34085.4871
3269,1678411800000,19996.88,20159.5,19964.72,20111.01,17174.50574
3270,1678413600000,20111.87,20141.72,20042.56,20047.28,9201.25257
3271,1678415400000,20047.28,20100.0,20024.95,20040.44,6172.11173
3272,1678417200000,20040.44,20134.5,19977.48,20087.6,7720.71308
3273,1678419000000,20088.27,20107.73,20046.28,20052.07,5126.33515
3274,1678420800000,20052.07,20065.0,19932.6,19953.71,10982.27449
3275,1678422600000,19953.71,19958.4,19833.01,19876.69,10618.2624
3276,1678424400000,19876.15,19988.47,19854.09,19953.06,7998.70489
3277,1678426200000,19953.06,20046.0,19952.58,19990.1,8039.93693
3278,1678428000000,19990.1,20024.76,19918.4,19949.67,7802.49973
3279,1678429800000,19950.77,19992.8,19839.62,19873.46,10015.74723
3280,1678431600000,19873.46,19961.07,19776.55,19942.76,17264.49369
3281,1678433400000,19942.76,20039.19,19929.96,19953.58,11273.94952
3282,1678435200000,19953.58,19966.48,19882.19,19929.17,8358.25249
3283,1678437000000,19929.18,19977.0,19875.83,19959.12,6820.22538
3284,1678438800000,19958.54,19969.14,19887.0,19915.97,7547.82945
3285,1678440600000,19915.22,19926.22,19831.4,19853.12,10004.31299
3286,1678442400000,19853.12,19924.04,19792.0,19814.57,12593.455
3287,1678444200000,19814.57,19854.25,19549.09,19621.66,26395.22353
3288,1678446000000,19622.77,19713.72,19569.47,19654.46,13532.50185
3289,1678447800000,19654.46,19802.24,19609.63,19760.78,11726.48636
3290,1678449600000,19761.12,19899.98,19730.16,19868.9,12087.78569
3291,1678451400000,19869.88,19998.99,19811.33,19934.75,12839.17575
3292,1678453200000,19933.31,19961.07,19884.75,19935.32,10695.27426
3293,1678455000000,19933.39,20321.19,19918.91,20184.92,32776.18778
3294,1678456800000,20184.9,20191.4,19857.89,20030.72,21994.12696
3295,1678458600000,20032.03,20057.52,19657.11,19819.8,25277.32394
3296,1678460400000,19819.8,19967.89,19766.0,19858.75,19273.39771
3297,1678462200000,19860.51,20037.75,19852.51,20004.96,17675.21507
3298,1678464000000,20004.96,20159.99,19928.83,20143.19,15471.22256
3299,1678465800000,20141.51,20307.73,19989.0,20016.36,21237.95944
3300,1678467600000,20015.11,20026.99,19830.74,19916.74,16201.67464
3301,1678469400000,19915.22,20082.66,19897.2,19930.48,14805.47471
3302,1678471200000,19928.57,20005.21,19874.37,19905.83,10865.76384
3303,1678473000000,19906.79,19936.31,19824.06,19848.52,9493.67703
3304,1678474800000,19848.5,19989.99,19843.4,19906.75,10619.85254
3305,1678476600000,19905.74,20071.4,19903.32,20024.32,10968.14048
3306,1678478400000,20022.72,20066.72,19966.72,20010.27,9471.62483
3307,1678480200000,20010.28,20019.1,19938.07,19969.31,6418.49761
3308,1678482000000,19969.31,19981.04,19850.0,19922.6,6908.8124
3309,1678483800000,19923.71,20129.1,19874.78,20076.64,9579.1005
3310,1678485600000,20076.64,20164.88,20023.01,20097.14,9139.96487
3311,1678487400000,20097.14,20167.79,20021.64,20097.23,5423.01501
3312,1678489200000,20097.23,20195.64,20084.21,20143.38,8725.32297
3313,1678491000000,20143.38,20240.4,20096.01,20150.69,8389.29799
3314,1678492800000,20150.69,20270.16,20135.05,20259.76,9254.25911
3315,1678494600000,20259.76,20301.79,20190.86,20216.03,13076.79997
3316,1678496400000,20215.53,20353.44,20215.5,20346.78,13112.46932
3317,1678498200000,20346.78,20686.51,20341.59,20586.75,23309.35971
3318,1678500000000,20586.75,20640.11,20400.79,20430.36,10614.78881
3319,1678501800000,20430.36,20524.99,20374.07,20492.43,10493.3977
3320,1678503600000,20491.36,20502.75,20315.01,20371.79,11515.10206
3321,1678505400000,20370.61,20448.66,20351.11,20393.88,7213.22339
3322,1678507200000,20393.89,20414.81,20271.23,20349.74,9851.37602
3323,1678509000000,20350.73,20370.72,20295.2,20339.7,6562.13105
3324,1678510800000,20339.69,20435.43,20307.45,20421.39,7143.35521
3325,1678512600000,20421.38,20421.44,20374.6,20391.39,4719.31537
3326,1678514400000,20391.4,20408.46,20301.12,20305.92,5522.75561
3327,1678516200000,20305.99,20313.5,20200.0,20284.61,10749.7666
3328,1678518000000,20283.9,20320.77,20125.13,20197.34,10553.59475
3329,1678519800000,20198.65,20215.59,19823.82,19850.81,21233.9248
3330,1678521600000,19850.81,20017.66,19765.03,19958.13,17121.35976
3331,1678523400000,19957.17,20208.36,19948.98,20071.82,14308.71261
3332,1678525200000,20071.82,20147.15,20020.09,20041.26,10528.27546
3333,1678527000000,20040.13,20137.28,19955.43,20092.78,10272.05559
3334,1678528800000,20092.78,20160.15,20067.73,20127.06,5818.15835
3335,1678530600000,20127.06,20130.02,19997.5,20036.75,8334.10569
3336,1678532400000,20035.98,20107.99,20009.55,20074.93,6939.54732
3337,1678534200000,20074.96,20087.73,19971.71,20086.07,8469.72698
3338,1678536000000,20086.07,20129.06,20032.54,20102.74,5985.62368
3339,1678537800000,20099.87,20106.25,20030.0,20031.65,5605.12656
3340,1678539600000,20032.41,20133.02,20030.01,20109.05,5916.49859
3341,1678541400000,20109.06,20143.93,20062.65,20078.23,5504.96066
3342,1678543200000,20077.14,20158.42,20072.82,20140.25,5927.97451
3343,1678545000000,20140.91,20205.46,20086.3,20112.33,8658.04675
3344,1678546800000,20113.14,20147.0,20063.0,20104.74,6606.15664
3345,1678548600000,20104.74,20111.3,20040.77,20061.98,5897.43738
3346,1678550400000,20062.77,20086.57,19992.24,20028.61,8243.10084
3347,1678552200000,20028.61,20104.61,20007.24,20091.11,6746.63036
3348,1678554000000,20091.75,20162.16,20066.0,20148.16,7936.2714
3349,1678555800000,20148.15,20331.44,20121.89,20246.92,11847.78631
3350,1678557600000,20245.48,20324.21,20197.64,20269.9,9084.17593
3351,1678559400000,20270.63,20299.98,20214.31,20226.72,7069.64243
3352,1678561200000,20227.46,20252.88,20145.01,20222.99,6698.99787
3353,1678563000000,20222.99,20237.16,20171.09,20220.96,5080.92484
3354,1678564800000,20220.98,20287.31,20214.63,20257.95,7416.55531
3355,1678566600000,20257.44,20456.0,20257.36,20349.4,12970.1362
3356,1678568400000,20349.4,20360.0,20290.0,20304.76,6387.96671
3357,1678570200000,20304.64,20364.49,20280.0,20353.91,5371.91033
3358,1678572000000,20353.91,20450.0,20334.34,20395.93,6086.44845
3359,1678573800000,20395.93,20400.72,20300.0,20333.55,6141.88185
3360,1678575600000,20332.53,20419.0,20330.41,20405.12,5387.51089
3361,1678577400000,20405.12,20529.91,20376.57,20455.73,8542.4956
3362,1678579200000,20455.73,20502.46,20342.69,20382.72,10740.15561
3363,1678581000000,20381.94,20478.37,20360.62,20453.41,6556.16109
3364,1678582800000,20453.41,20483.89,20401.46,20454.46,5674.21851
3365,1678584600000,20454.46,20471.44,20380.0,20419.33,4844.7272
3366,1678586400000,20419.33,20430.66,20303.53,20322.24,6484.20698
3367,1678588200000,20323.0,20411.01,20307.41,20377.2,5737.16672
3368,1678590000000,20377.21,20464.91,20356.29,20359.52,6718.70724
3369,1678591800000,20359.92,20397.03,20351.13,20376.46,4615.17009
3370,1678593600000,20376.47,20389.98,20349.29,20352.19,4637.73241
3371,1678595400000,20352.2,20403.03,20325.32,20386.99,4321.36949
3372,1678597200000,20386.3,20440.8,20384.15,20396.05,5431.33281
3373,1678599000000,20396.05,20424.07,20350.02,20354.68,4396.59167
3374,1678600800000,20354.68,20383.17,20342.53,20374.96,3790.80343
3375,1678602600000,20374.92,20379.21,20318.0,20331.8,4231.3154
3376,1678604400000,20331.2,20374.08,20327.67,20357.66,3749.56436
3377,1678606200000,20357.61,20370.17,20270.6,20346.71,5429.90624
3378,1678608000000,20346.71,20395.0,20333.8,20364.55,5774.5866
3379,1678609800000,20363.78,20377.16,20340.26,20376.88,3802.81721
3380,1678611600000,20376.83,20416.61,20362.64,20381.55,5695.20018
3381,1678613400000,20381.55,20432.56,20363.9,20382.18,5415.08987
3382,1678615200000,20382.73,20417.66,20365.08,20403.51,3925.60624
3383,1678617000000,20402.99,20448.82,20393.04,20425.93,3812.6878
3384,1678618800000,20425.93,20488.0,20416.02,20461.67,5489.70085
3385,1678620600000,20462.16,20497.34,20430.07,20445.43,5794.85322
3386,1678622400000,20445.56,20446.7,20317.39,20388.83,9045.55161
3387,1678624200000,20389.42,20410.25,20355.0,20381.25,4864.20971
3388,1678626000000,20380.62,20466.0,20369.0,20418.24,6709.60325
3389,1678627800000,20419.3,20435.75,20372.48,20383.95,5270.50334
3390,1678629600000,20383.95,20400.0,20351.02,20372.17,5710.21268
3391,1678631400000,20372.65,20406.75,20327.59,20339.55,4981.45156
3392,1678633200000,20338.28,20411.8,20284.39,20364.7,8540.72607
3393,1678635000000,20364.18,20381.99,20320.67,20358.96,4664.87584
3394,1678636800000,20359.59,20387.59,20341.85,20373.16,5562.48206
3395,1678638600000,20373.56,20419.0,20351.33,20389.55,4897.57395
3396,1678640400000,20390.15,20754.0,20373.13,20636.86,12606.37573
3397,1678642200000,20636.84,20857.62,20561.67,20785.52,20940.44427
3398,1678644000000,20786.52,20945.69,20692.01,20887.97,19446.75102
3399,1678645800000,20887.97,21331.75,20851.03,21076.45,29306.54097
3400,1678647600000,21075.05,21224.99,20832.77,20856.81,18012.83133
3401,1678649400000,20856.81,20902.65,20735.19,20779.54,14216.69054
3402,1678651200000,20779.54,21024.69,20755.76,20996.94,11362.48964
3403,1678653000000,20996.93,21361.57,20986.32,21259.02,19638.10842
3404,1678654800000,21257.96,21291.21,21136.15,21183.37,9939.11738
3405,1678656600000,21184.13,21280.0,21148.55,21272.4,6834.36192
3406,1678658400000,21272.82,21903.0,21100.69,21803.04,29405.45357
3407,1678660200000,21801.44,21872.98,21637.13,21702.38,17303.10278
3408,1678662000000,21703.97,21899.99,21602.0,21854.71,15014.98401
3409,1678663800000,21853.58,22150.0,21747.25,21997.11,19600.83001
3410,1678665600000,21998.05,22228.65,21860.74,22117.96,19865.58775
3411,1678667400000,22116.4,22600.0,22075.16,22446.02,26959.57477
3412,1678669200000,22448.97,22478.4,22290.0,22325.12,14409.30628
3413,1678671000000,22324.94,22403.49,22250.37,22294.1,11613.12124
3414,1678672800000,22295.4,22356.8,22173.87,22186.24,11393.53685
3415,1678674600000,22184.86,22292.36,22066.4,22182.01,11613.01054
3416,1678676400000,22182.65,22231.1,22114.39,22210.1,8038.40484
3417,1678678200000,22208.77,22282.4,22162.61,22231.62,7554.875
3418,1678680000000,22232.76,22459.62,22222.88,22347.34,11577.79663
3419,1678681800000,22347.34,22398.89,22284.72,22320.07,7408.97279
3420,1678683600000,22320.07,22367.0,22310.0,22337.97,6031.42385
3421,1678685400000,22338.7,22402.29,22285.3,22397.11,7216.81953
3422,1678687200000,22397.11,22506.0,22291.36,22330.46,9156.62129
3423,1678689000000,22329.42,22390.0,22245.0,22381.9,7015.94692
3424,1678690800000,22381.11,22440.0,22319.06,22366.43,8465.7953
3425,1678692600000,22367.97,22495.0,22358.41,22458.72,11297.12164
3426,1678694400000,22458.87,22539.64,22342.65,22358.67,13849.34482
3427,1678696200000,22360.65,22386.83,22170.75,22191.1,13447.89028
3428,1678698000000,22191.11,22262.35,22040.27,22044.0,13451.38584
3429,1678699800000,22040.41,22122.08,21813.88,21963.37,21663.26958
3430,1678701600000,21961.74,22064.46,21816.67,22000.01,15656.59777
3431,1678703400000,22000.01,22177.0,21968.67,22124.51,11815.16592
3432,1678705200000,22125.45,22220.0,22017.0,22056.77,12578.95068
3433,1678707000000,22055.71,22165.0,22017.49,22106.64,9745.44554
3434,1678708800000,22106.63,22147.57,21959.0,22109.32,13838.99791
3435,1678710600000,22109.91,22156.17,21968.18,22130.32,13728.30514
3436,1678712400000,22130.32,22566.0,22127.87,22439.78,24119.62103
3437,1678714200000,22437.21,22590.0,22260.62,22479.64,27779.16284
3438,1678716000000,22479.64,23527.0,22400.0,23355.06,38660.05503
3439,1678717800000,23355.06,23560.16,23233.83,23484.63,28884.98553
3440,1678719600000,23484.64,24444.0,23461.55,24410.24,38828.09222
3441,1678721400000,24410.48,24500.0,23890.0,23981.72,30680.55984
3442,1678723200000,23981.72,24203.92,23955.93,23975.26,20530.76152
3443,1678725000000,23977.56,24068.16,23755.0,23955.16,21272.78341
3444,1678726800000,23954.14,23994.93,23821.42,23974.01,13558.4372
3445,1678728600000,23974.0,24174.95,23966.08,24109.1,14152.57384
3446,1678730400000,24109.7,24272.82,23978.74,24148.79,14825.92827
3447,1678732200000,24147.41,24304.56,24090.82,24256.15,11957.63311
3448,1678734000000,24257.37,24393.83,24105.0,24168.74,14708.41638
3449,1678735800000,24170.83,24329.99,24151.57,24279.91,11441.03119
3450,1678737600000,24277.25,24311.99,24122.92,24123.32,9405.76491
3451,1678739400000,24123.32,24213.73,24054.0,24134.11,8193.28023
3452,1678741200000,24135.78,24215.0,24055.54,24078.55,5745.77014
3453,1678743000000,24079.78,24158.71,24040.28,24085.04,4943.63894
3454,1678744800000,24083.58,24232.29,24082.09,24203.61,6886.09277
3455,1678746600000,24203.61,24216.97,24097.5,24201.15,6116.31095
3456,1678748400000,24202.45,24214.18,23941.42,24048.88,8850.67327
3457,1678750200000,24046.56,24127.89,23938.0,24113.48,6954.47127
3458,1678752000000,24112.27,24155.98,23986.02,24122.19,10044.1081
3459,1678753800000,24122.19,24249.8,24084.9,24166.31,10374.93859
3460,1678755600000,24165.37,24291.99,24112.01,24286.85,9506.66489
3461,1678757400000,24286.85,24441.48,24172.5,24402.53,12787.6579
3462,1678759200000,24403.42,24496.41,24257.62,24286.38,11561.09371
3463,1678761000000,24287.25,24313.67,24251.01,24274.69,4979.87299
3464,1678762800000,24275.95,24341.33,24220.7,24334.05,5026.96361
3465,1678764600000,24335.07,24409.9,24312.34,24374.2,5959.84779
3466,1678766400000,24375.68,24432.1,24322.46,24417.2,5558.90933
3467,1678768200000,24417.21,24425.13,24322.46,24414.06,5227.25715
3468,1678770000000,24414.9,24820.0,24188.4,24359.8,22011.71572
3469,1678771800000,24358.37,24430.9,24235.04,24317.8,10230.79501
3470,1678773600000,24317.8,24437.31,24301.16,24378.67,9888.32317
3471,1678775400000,24378.67,24403.16,24284.42,24325.38,6270.7181
3472,1678777200000,24325.38,24403.6,24225.97,24230.75,8709.45042
3473,1678779000000,24231.93,24300.0,24139.06,24247.64,11071.67623
3474,1678780800000,24246.75,24290.74,24118.28,24242.69,10465.15889
3475,1678782600000,24241.64,24282.25,24198.32,24219.61,7671.16059
3476,1678784400000,24219.61,24242.56,24172.56,24178.05,7003.0182
3477,1678786200000,24178.05,24287.27,24150.0,24280.22,7966.82091
3478,1678788000000,24280.74,24440.0,24247.82,24357.42,10035.60038
3479,1678789800000,24357.42,24621.16,24346.76,24569.36,11287.67486
3480,1678791600000,24568.41,24820.0,24443.1,24626.98,21999.00343
3481,1678793400000,24626.96,24759.58,24543.34,24743.04,14497.52457
3482,1678795200000,24743.05,24890.0,24617.66,24639.76,20151.59542
3483,1678797000000,24644.8,26025.0,24458.04,25832.57,59890.15662
3484,1678798800000,25832.57,26386.87,25667.99,25863.37,40587.7429
3485,1678800600000,25863.37,26071.76,25588.0,25759.64,25418.72762
3486,1678802400000,25762.88,25998.62,25633.88,25965.0,18556.25444
3487,1678804200000,25965.0,26140.0,25800.0,25815.75,18408.01817
3488,1678806000000,25819.65,25959.27,25770.0,25789.37,16055.41117
3489,1678807800000,25789.37,25936.79,25789.37,25894.67,11280.10879
